player_id,season,avg_points,avg_rebounds,avg_assists,avg_blocks,avg_steals
153,2015,14.3,7.8,0.9,2.4,0.5
153,2016,12.6,6.8,0.8,1.9,0.5
153,2017,14.8,6.8,0.9,1.6,0.5
153,2018,12.6,6.3,0.8,1.3,0.4
153,2019,15,8.1,1.3,1.4,0.4
153,2020,15.4,8.2,1.4,0.8,0.5
154,2015,9,2.7,0.9,0.1,0.4
154,2016,11.2,3.2,1.3,0.1,0.4
154,2017,13.7,3.4,1.4,0.1,0.4
154,2018,14.3,3.4,1.5,0.1,0.7
154,2019,18,4.1,2,0,0.9
154,2020,20.2,4.1,2.1,0.1,0.5
155,2011,12.7,5.3,1,0.3,1.1
155,2012,12.8,5.2,1.2,0.7,1
155,2013,14.8,7.5,1.6,0.7,1.8
155,2014,17.9,6,2.3,0.5,2.1
155,2015,14.1,5.4,2.3,0.3,1.6
155,2016,15.1,9,1.8,0.5,1.5
155,2017,11,6.1,1.6,0.4,1.5
155,2018,11.8,6.3,1.9,0.4,1.7
155,2019,12.6,6.5,2.5,0.4,1.5
155,2020,10.3,4.9,1.8,0.4,1.4
156,2017,2.9,1.1,0.9,0.1,0.4
156,2018,8.6,2.4,3.2,0.3,0.9
156,2019,11,2.6,4.8,0.3,0.9
156,2020,17.6,3.8,6.6,0.3,1.9
157,2011,7.8,3.7,1.1,0.4,1
157,2012,12.1,5.6,2.4,0.6,1.6
157,2013,17.4,7.6,4.1,0.6,1.8
157,2014,21.7,6.8,3.5,0.3,1.9
157,2015,8.8,3.7,1,0.2,0.8
157,2016,23.1,7,4.1,0.4,1.9
157,2017,23.7,6.6,3.3,0.4,1.6
157,2018,21.9,5.7,3.3,0.5,2
157,2019,28,8.2,4.1,0.4,2.2
157,2020,21.5,5.7,3.9,0.4,1.4
158,2015,6.3,3,1.2,1,0.6
158,2016,9.7,4.7,1.8,1.6,0.7
158,2017,5.5,2.6,0.6,1,0.4
158,2018,8.4,3.9,0.7,1,0.4
158,2019,13.6,5.2,1,1.3,0.8
158,2020,12,3.5,1.2,0.8,0.7
159,2018,3.1,0.8,0.3,0.2,0.4
159,2019,6.9,1.9,1,0.2,0.5
159,2020,3.9,1.3,0.9,0.3,0.5
160,2019,21.2,7.8,6,0.3,1.1
160,2020,28.8,9.4,8.8,0.2,1
161,2016,14.3,7.3,1.3,1.9,0.7
161,2017,18.1,7.2,1.5,2,0.7
161,2018,22.7,6.6,1.2,2.4,0.8
161,2020,20.4,9.5,1.8,2,0.7
162,2017,4.3,2.7,0.8,0.3,0.6
162,2018,5.9,3.6,1.2,0.2,0.5
162,2019,7.5,4.8,1.2,0.4,0.9
162,2020,9.5,5.7,1.6,0.5,0.6
163,2015,3.1,1.7,0.3,0.2,0.3
163,2016,5.8,4,0.6,0.3,0.5
163,2017,6.7,4,0.6,0.5,0.8
163,2018,8.5,5.6,1.2,0.4,0.8
163,2019,10.6,5.3,1.5,0.6,0.6
163,2020,9.4,5.7,1.5,0.6,0.9
164,2015,1.5,0.5,0,0,1
164,2016,0,1,0.5,0,0
164,2017,6.8,1.4,1.5,0.1,0.5
164,2018,12.8,2.6,2.7,0.1,1.1
164,2019,7.9,1.6,0.9,0.2,0.5
164,2020,12.4,2.3,1.9,0.1,0.6
165,2020,13.5,6.1,1.8,0.2,0.8
166,2018,1.5,1.1,0.4,0.1,0.1
166,2019,10.5,6.3,1.3,0.9,0.3
166,2020,13.2,7.2,1.8,1.1,0.5
167,2019,4.8,2.8,1.5,0.1,0.4
167,2020,10.4,5.6,2.6,0.1,1.2
168,2011,10.6,3.9,1.3,0.2,1.1
168,2012,12.7,4.6,1.7,0.3,0.8
168,2013,10.9,3.1,2.6,0.1,0.9
168,2014,6.9,2.2,1.4,0.1,0.6
168,2015,7.2,3.1,1.8,0.2,1
168,2016,7.9,3.5,2.1,0.2,0.9
168,2017,6.8,3.5,1.9,0.3,0.7
168,2018,3.2,2,1.6,0.2,0.5
168,2019,4.9,2.6,1.4,0.3,0.6
168,2020,1.5,1.2,0.6,0.1,0.3
169,2017,10.2,2.8,4.2,0.2,1.1
169,2018,13,3.3,3.2,0.3,0.9
169,2019,15.6,4.5,3.2,0.2,0.7
169,2020,16.5,4.9,7.1,0.2,0.6
170,2016,10.3,5.5,0.7,1.4,0.4
170,2017,14.5,7.3,1.3,2.1,0.9
170,2018,12.7,6.4,1.3,1.8,0.6
170,2019,13.3,7.2,1.6,2.7,0.8
170,2020,12.1,6.6,1.2,2.1,0.7
171,2013,3.1,0.8,0.2,0.1,0.1
171,2014,8.5,2.4,1.5,0.3,0.7
171,2015,6.3,2.3,0.9,0.1,0.4
171,2016,8.8,3.8,1.2,0.5,0.6
171,2017,9.7,4.3,1.2,0.4,0.4
171,2018,12.9,4.1,2.3,0.4,0.8
171,2019,15.3,5.5,2.2,0.4,1.1
171,2020,12.5,4.3,2.1,0.5,1.2
172,2011,25,4.1,7.7,0.6,1
172,2012,21.8,3.4,7.9,0.7,0.9
172,2014,15.9,3.2,4.3,0.1,0.5
172,2015,17.7,3.2,4.9,0.3,0.7
172,2016,16.4,3.4,4.7,0.2,0.7
172,2017,18,3.8,4.4,0.3,0.7
172,2018,8.4,1.4,1.5,0.2,0.3
172,2019,18,2.7,4.3,0.2,0.6
172,2020,18.1,2.4,5.6,0.3,0.8
173,2014,6.8,4.4,1.9,0.8,0.8
173,2015,12.7,6.7,2.6,1,0.9
173,2016,16.9,7.7,4.3,1.4,1.2
173,2017,22.9,8.8,5.4,1.9,1.6
173,2018,26.9,10,4.8,1.4,1.5
173,2019,27.7,12.5,5.9,1.5,1.3
173,2020,29.5,13.6,5.6,1,1
174,2020,17.8,3.9,7.3,0.3,0.9
175,2016,18.3,10.5,2,1.7,0.7
175,2017,25.1,12.3,2.7,1.3,0.7
175,2018,21.3,12.3,2.4,1.4,0.8
175,2019,24.4,12.4,3.4,1.6,0.9
175,2020,26.5,10.8,4.4,1.2,0.9
176,2015,16.9,4.6,2.1,0.6,1
176,2016,20.7,3.6,2,0.6,1
176,2017,23.6,4,2.3,0.4,1
176,2018,17.7,4.4,2,0.6,1.1
176,2019,18.1,4.8,2.5,0.7,1
176,2020,21.8,5.1,3.7,1,0.8
177,2014,16.7,6.2,6.3,0.6,1.9
177,2015,14.6,5.3,6.7,0.5,1.7
177,2016,11.5,5.1,5.2,0.8,1.5
177,2017,6.6,3.4,2.5,0.5,0.8
177,2018,4.6,2.7,2.2,0.4,0.8
177,2019,4.8,2.5,2.5,0.5,0.7
177,2020,7.2,3.3,2.4,0.5,1.1
178,2011,22.5,12.1,3.8,0.5,0.8
178,2012,20.7,10.9,3.2,0.7,0.8
178,2013,18,8.3,3.7,0.6,1.2
178,2014,24.1,9.5,3.9,0.6,1.2
178,2015,21.9,7.6,5.3,0.5,0.9
178,2016,21.4,8.4,4.9,0.5,0.8
178,2017,21.6,8.1,4.9,0.4,0.9
178,2018,21.4,7.4,5.8,0.3,0.7
178,2019,24.5,7.5,5.4,0.4,0.7
178,2020,15.5,4.7,3.3,0.4,0.4
179,2011,11.7,10.4,2.2,1.5,1
179,2012,10.2,9.8,2.5,1.4,0.6
179,2013,11.9,11.1,4,2.1,1.2
179,2014,12.6,11.3,5.4,1.5,1.2
179,2015,7.2,9.6,4.7,1.1,0.7
179,2016,4.3,8.8,3.8,1,0.6
179,2017,5,8.8,2.2,0.8,0.7
179,2018,1.7,2,0.6,0.3,0.3
179,2019,7.1,5.7,2.1,0.7,0.5
179,2020,2.8,3.2,1.4,0.2,0.2
180,2014,2.3,3.4,0.2,0.9,0.2
180,2015,8.4,9.5,1.3,2.3,0.8
180,2016,9.1,11,1.5,2.2,0.7
180,2017,14,12.8,1.2,2.6,0.6
180,2018,13.5,10.7,1.4,2.3,0.8
180,2019,15.9,12.9,2,2.3,0.8
180,2020,15.1,13.5,1.5,2,0.8
181,2011,14.4,8.7,3,0.7,0.6
181,2012,6.6,4.2,1.7,0.4,0.4
181,2013,4,5.9,1.7,0.7,0.8
182,2011,14.2,1.7,3.2,0.2,0.8
182,2012,14,2,3.2,0.2,0.9
182,2013,16.5,1.7,2.5,0.2,1
182,2014,18.6,2.3,3.2,0.2,0.9
182,2015,15.8,1.9,2.5,0.2,0.9
182,2016,14.2,1.8,2.3,0.2,0.7
182,2017,12.3,1.6,2.6,0.2,0.7
182,2018,10.3,1.2,2.3,0.1,0.5
182,2019,7.9,1.3,3.6,0.2,0.5
182,2020,5,0,3,0,0
183,2011,22.3,2.9,4.4,0.3,1.3
183,2012,20.6,2.8,3.4,0.4,1.4
183,2013,17,1.8,3.3,0.2,1.1
183,2014,15.4,2.6,3.3,0.2,1.2
183,2015,13.4,2.6,3.8,0.2,0.8
183,2016,15.2,2.2,2.7,0.3,1
183,2017,16.2,2.7,2.5,0.5,0.6
183,2018,18,2.5,2.2,0.4,0.6
183,2019,16.2,2.2,1.9,0.4,0.6
183,2020,14.4,2,1.5,0.4,0.6
184,2011,13.7,2,3.4,0.2,0.6
184,2012,14.9,2.4,3.5,0.3,0.8
184,2013,14.1,2.1,3.6,0.3,1.1
184,2014,10.4,2.1,3.5,0.1,0.8
184,2015,15.5,1.9,2.1,0.1,1.1
184,2016,15.3,2.5,2.5,0.3,0.9
184,2017,17.5,2.5,3,0.2,1
184,2018,22.6,2.5,5.3,0.2,1.1
184,2019,20,3,5.4,0.1,0.8
184,2020,18.2,3.1,5.6,0.2,0.7
185,2016,3.6,1.7,0.4,0.3,0.3
185,2017,9.1,3.8,1.1,0.7,0.3
185,2018,11,4,1,0.7,0.5
185,2019,16.6,6.5,2,1.3,0.9
185,2020,18.6,7.1,1.7,1.1,0.6
186,2011,25.3,5.1,4.7,0.1,1.2
186,2012,27.9,5.4,4.6,0.3,1.2
186,2013,27.3,5.6,6,0.3,1.4
186,2014,13.8,4.3,6.3,0.2,1.2
186,2015,22.3,5.7,5.6,0.2,1.3
186,2016,17.6,3.7,2.8,0.2,0.9
